Station/Location;Date;tre200b0;tpr200dx;tpr200dn;rre150b0;spr100h0
LUG;2024031812;15.9;-;-;0.0;9
LUG;2024031813;16.3;-;-;0.0;10
LUG;2024031814;16.3;-;-;0.0;11
LUG;2024031815;15.9;-;-;0.0;13
LUG;2024031816;15.2;-;-;0.0;14
LUG;2024031817;14.4;-;-;0.0;11
LUG;2024031818;13.4;-;-;0.0;6
LUG;2024031819;12.4;-;-;0.0;0
LUG;2024031820;11.6;-;-;0.0;0
LUG;2024031821;10.8;-;-;0.0;0
LUG;2024031822;10.2;-;-;0.0;0
LUG;2024031823;9.6;-;-;0.0;0
LUG;2024031900;9.2;17.1;8.4;0.0;0
LUG;2024031901;8.8;-;-;0.0;0
LUG;2024031902;8.5;-;-;0.0;0
LUG;2024031903;8.4;-;-;0.0;0
LUG;2024031904;8.4;-;-;0.0;0
LUG;2024031905;8.8;-;-;0.0;0
LUG;2024031906;9.6;-;-;0.0;0
LUG;2024031907;10.6;-;-;0.0;50
LUG;2024031908;11.9;-;-;0.0;53
LUG;2024031909;13.3;-;-;0.0;54
LUG;2024031910;14.7;-;-;0.0;52
LUG;2024031911;15.9;-;-;0.0;47
LUG;2024031912;16.7;-;-;0.0;46
LUG;2024031913;17.1;-;-;0.0;44
LUG;2024031914;17.1;-;-;0.0;44
LUG;2024031915;16.7;-;-;0.0;40
LUG;2024031916;15.9;-;-;0.0;37
LUG;2024031917;14.9;-;-;0.0;36
LUG;2024031918;13.8;-;-;0.0;7
LUG;2024031919;12.6;-;-;0.0;0
LUG;2024031920;11.6;-;-;0.0;0
LUG;2024031921;10.8;-;-;0.0;0
LUG;2024031922;10.1;-;-;0.0;0
LUG;2024031923;9.6;-;-;0.0;0
LUG;2024032000;9.3;15.1;8.8;0.0;0
LUG;2024032001;9.0;-;-;0.0;0
LUG;2024032002;8.8;-;-;0.0;0
LUG;2024032003;8.8;-;-;0.0;0
LUG;2024032004;8.9;-;-;0.0;0
LUG;2024032005;9.2;-;-;0.0;0
LUG;2024032006;9.8;-;-;0.0;0
LUG;2024032007;10.5;-;-;0.0;4
LUG;2024032008;11.4;-;-;0.0;2
LUG;2024032009;12.4;-;-;0.0;1
LUG;2024032010;13.4;-;-;0.0;0
LUG;2024032011;14.2;-;-;0.0;0
LUG;2024032012;14.8;-;-;0.0;0
LUG;2024032013;15.1;-;-;0.0;2
LUG;2024032014;15.1;-;-;0.0;5
LUG;2024032015;14.8;-;-;0.0;7
LUG;2024032016;14.3;-;-;0.0;7
LUG;2024032017;13.6;-;-;0.0;4
LUG;2024032018;12.8;-;-;0.0;1
LUG;2024032019;12.0;-;-;0.0;0
LUG;2024032020;11.3;-;-;0.0;0
LUG;2024032021;10.6;-;-;0.0;0
LUG;2024032022;10.1;-;-;0.0;0
LUG;2024032023;9.7;-;-;0.0;0
LUG;2024032100;9.4;15.0;8.8;0.0;0
LUG;2024032101;9.1;-;-;0.0;0
LUG;2024032102;8.9;-;-;0.0;0
LUG;2024032103;8.8;-;-;0.0;0
LUG;2024032104;8.9;-;-;0.0;0
LUG;2024032105;9.1;-;-;0.0;0
LUG;2024032106;9.6;-;-;0.0;0
LUG;2024032107;10.4;-;-;0.0;2
LUG;2024032108;11.3;-;-;0.0;2
LUG;2024032109;12.3;-;-;0.0;2
LUG;2024032110;13.3;-;-;0.0;2
LUG;2024032111;14.1;-;-;0.0;2
LUG;2024032112;14.7;-;-;0.0;2
LUG;2024032113;15.0;-;-;0.0;3
LUG;2024032114;15.0;-;-;0.0;5
LUG;2024032115;14.6;-;-;0.0;10
LUG;2024032116;14.0;-;-;0.0;12
LUG;2024032117;13.2;-;-;0.0;9
LUG;2024032118;12.3;-;-;0.0;4
LUG;2024032119;11.5;-;-;0.0;0
LUG;2024032120;10.7;-;-;0.0;0
LUG;2024032121;10.1;-;-;0.0;0
LUG;2024032122;9.6;-;-;0.0;0
LUG;2024032123;9.1;-;-;0.0;0
LUG;2024032200;8.8;17.9;8.1;0.0;0
LUZ;2024031500;7.4;15.7;7.4;0.0;0
LUZ;2024031501;8.7;-;-;0.0;0
LUZ;2024031502;8.2;-;-;0.0;0
LUZ;2024031503;7.8;-;-;0.0;0
LUZ;2024031504;7.7;-;-;0.0;0
LUZ;2024031505;7.8;-;-;0.1;0
LUZ;2024031506;8.3;-;-;0.0;0
LUZ;2024031507;9.1;-;-;0.0;2
LUZ;2024031508;10.5;-;-;0.0;4
LUZ;2024031509;12.0;-;-;0.0;5
LUZ;2024031510;13.4;-;-;0.0;4
LUZ;2024031511;14.6;-;-;0.0;6
LUZ;2024031512;15.3;-;-;0.0;8
LUZ;2024031513;15.7;-;-;0.0;7
LUZ;2024031514;15.6;-;-;0.0;5
LUZ;2024031515;15.1;-;-;0.0;4
LUZ;2024031516;14.4;-;-;0.0;4
LUZ;2024031517;13.5;-;-;0.0;2
LUZ;2024031518;12.5;-;-;0.0;4
LUZ;2024031519;11.5;-;-;0.0;0
LUZ;2024031520;10.7;-;-;0.0;0
LUZ;2024031521;9.9;-;-;0.0;0
LUZ;2024031522;9.3;-;-;0.0;0
LUZ;2024031523;8.8;-;-;0.0;0
LUZ;2024031600;8.3;15.2;7.6;0.0;0
LUZ;2024031601;7.9;-;-;0.0;0
LUZ;2024031602;7.7;-;-;0.0;0
LUZ;2024031603;7.6;-;-;0.0;0
LUZ;2024031604;7.7;-;-;0.0;0
LUZ;2024031605;8.2;-;-;0.0;0
LUZ;2024031606;8.9;-;-;0.0;0
LUZ;2024031607;9.8;-;-;0.0;12
LUZ;2024031608;11.0;-;-;0.0;11
LUZ;2024031609;12.1;-;-;0.0;14
LUZ;2024031610;13.3;-;-;0.0;16
LUZ;2024031611;14.2;-;-;0.0;14
LUZ;2024031612;14.9;-;-;0.0;14
LUZ;2024031613;15.2;-;-;0.0;16
LUZ;2024031614;15.1;-;-;0.0;18
LUZ;2024031615;14.6;-;-;0.0;21
LUZ;2024031616;13.7;-;-;0.0;19
LUZ;2024031617;12.7;-;-;0.0;18
LUZ;2024031618;11.6;-;-;0.0;6
LUZ;2024031619;10.6;-;-;0.0;0
LUZ;2024031620;9.7;-;-;0.0;0
LUZ;2024031621;8.9;-;-;0.0;0
LUZ;2024031622;8.3;-;-;0.0;0
LUZ;2024031623;7.6;-;-;0.0;0
LUZ;2024031700;6.9;13.4;4.3;0.0;0
LUZ;2024031701;6.1;-;-;0.0;0
LUZ;2024031702;5.3;-;-;0.0;0
LUZ;2024031703;4.6;-;-;0.0;0
LUZ;2024031704;4.3;-;-;0.0;0
LUZ;2024031705;4.4;-;-;0.0;0
LUZ;2024031706;5.2;-;-;0.0;0
LUZ;2024031707;6.4;-;-;0.0;6
LUZ;2024031708;7.9;-;-;0.0;8
LUZ;2024031709;9.4;-;-;0.0;8
LUZ;2024031710;10.8;-;-;0.0;9
LUZ;2024031711;12.0;-;-;0.0;9
LUZ;2024031712;12.8;-;-;0.0;9
LUZ;2024031713;13.3;-;-;0.0;8
LUZ;2024031714;13.4;-;-;0.0;7
LUZ;2024031715;13.2;-;-;0.0;6
LUZ;2024031716;12.8;-;-;0.0;6
LUZ;2024031717;12.2;-;-;0.0;3
LUZ;2024031718;11.5;-;-;0.0;0
LUZ;2024031719;10.8;-;-;0.0;0
LUZ;2024031720;10.0;-;-;0.0;0
LUZ;2024031721;9.3;-;-;0.0;0
LUZ;2024031722;8.7;-;-;0.0;0
LUZ;2024031723;8.1;-;-;0.0;0
LUZ;2024031800;7.6;14.6;6.7;0.0;0
LUZ;2024031801;7.2;-;-;0.0;0
LUZ;2024031802;6.8;-;-;0.0;0
LUZ;2024031803;6.7;-;-;0.0;0
LUZ;2024031804;6.8;-;-;0.0;0
LUZ;2024031805;7.3;-;-;0.0;0
LUZ;2024031806;8.1;-;-;0.0;0
LUZ;2024031807;9.2;-;-;0.0;0
LUZ;2024031808;10.5;-;-;0.0;1
LUZ;2024031809;11.8;-;-;0.0;3
LUZ;2024031810;13.0;-;-;0.0;6
LUZ;2024031811;13.9;-;-;0.0;8
LUZ;2024031812;14.4;-;-;0.0;6
LUZ;2024031813;14.6;-;-;0.0;6
LUZ;2024031814;14.5;-;-;0.0;4
LUZ;2024031815;14.0;-;-;0.0;3
LUZ;2024031816;13.4;-;-;0.0;4
LUZ;2024031817;12.6;-;-;0.0;4
LUZ;2024031818;11.7;-;-;0.0;1
LUZ;2024031819;10.8;-;-;0.0;0
LUZ;2024031820;10.0;-;-;0.0;0
LUZ;2024031821;9.2;-;-;0.0;0
LUZ;2024031822;8.5;-;-;0.0;0
LUZ;2024031823;7.9;-;-;0.0;0
LUZ;2024031900;7.3;15.4;6.1;0.0;0
LUZ;2024031901;6.8;-;-;0.0;0
LUZ;2024031902;6.4;-;-;0.0;0
LUZ;2024031903;6.1;-;-;0.0;0
LUZ;2024031904;6.1;-;-;0.0;0
LUZ;2024031905;6.4;-;-;0.0;0
LUZ;2024031906;7.2;-;-;0.0;0
LUZ;2024031907;8.3;-;-;0.0;7
LUZ;2024031908;9.7;-;-;0.0;13
LUZ;2024031909;11.1;-;-;0.0;22
LUZ;2024031910;12.5;-;-;0.0;23
LUZ;2024031911;13.7;-;-;0.0;24
LUZ;2024031912;14.7;-;-;0.0;22
LUZ;2024031913;15.2;-;-;0.0;24
LUZ;2024031914;15.4;-;-;0.0;25
LUZ;2024031915;15.1;-;-;0.0;18
LUZ;2024031916;14.4;-;-;0.0;17
LUZ;2024031917;13.4;-;-;0.0;13
LUZ;2024031918;12.3;-;-;0.0;6
LUZ;2024031919;11.1;-;-;0.0;0
LUZ;2024031920;9.9;-;-;0.0;0
LUZ;2024031921;8.9;-;-;0.0;0
LUZ;2024031922;8.0;-;-;0.0;0
LUZ;2024031923;7.3;-;-;0.0;0
LUZ;2024032000;6.7;15.5;5.3;0.0;0
LUZ;2024032001;6.1;-;-;0.0;0
LUZ;2024032002;5.7;-;-;0.0;0
LUZ;2024032003;5.4;-;-;0.0;0
LUZ;2024032004;5.3;-;-;0.0;0
LUZ;2024032005;5.6;-;-;0.0;0
LUZ;2024032006;6.4;-;-;0.0;1
LUZ;2024032007;7.6;-;-;0.0;39
LUZ;2024032008;9.1;-;-;0.0;39
LUZ;2024032009;10.8;-;-;0.0;42
LUZ;2024032010;12.4;-;-;0.0;42
LUZ;2024032011;13.8;-;-;0.0;40
LUZ;2024032012;14.8;-;-;0.0;37
LUZ;2024032013;15.4;-;-;0.0;33
LUZ;2024032014;15.5;-;-;0.0;30
LUZ;2024032015;15.1;-;-;0.0;29
LUZ;2024032016;14.4;-;-;0.0;24
LUZ;2024032017;13.4;-;-;0.0;13
LUZ;2024032018;12.3;-;-;0.0;4
LUZ;2024032019;11.1;-;-;0.0;0
LUZ;2024032020;10.0;-;-;0.0;0
LUZ;2024032021;9.0;-;-;0.0;0
LUZ;2024032022;8.1;-;-;0.0;0
LUZ;2024032023;7.4;-;-;0.0;0
LUZ;2024032100;6.7;14.8;5.3;0.0;0
LUZ;2024032101;6.1;-;-;0.0;0
LUZ;2024032102;5.6;-;-;0.0;0
LUZ;2024032103;5.3;-;-;0.0;0
LUZ;2024032104;5.3;-;-;0.0;0
LUZ;2024032105;5.7;-;-;0.0;0
LUZ;2024032106;6.4;-;-;0.0;3
LUZ;2024032107;7.6;-;-;0.0;11
LUZ;2024032108;9.1;-;-;0.0;15
LUZ;2024032109;10.6;-;-;0.0;19
LUZ;2024032110;12.1;-;-;0.0;19
LUZ;2024032111;13.4;-;-;0.0;19
LUZ;2024032112;14.3;-;-;0.0;21
LUZ;2024032113;14.8;-;-;0.0;22
LUZ;2024032114;14.8;-;-;0.0;19
LUZ;2024032115;14.3;-;-;0.0;14
LUZ;2024032116;13.5;-;-;0.0;9
LUZ;2024032117;12.4;-;-;0.0;4
LUZ;2024032118;11.2;-;-;0.0;1
LUZ;2024032119;10.0;-;-;0.0;0
LUZ;2024032120;8.9;-;-;0.0;0
LUZ;2024032121;8.0;-;-;0.0;0
LUZ;2024032122;7.2;-;-;0.0;0
LUZ;2024032123;6.6;-;-;0.0;0
LUZ;2024032200;6.0;15.0;5.0;0.0;0
PUY;2024031500;11.5;15.3;9.7;0.0;0
PUY;2024031501;11.3;-;-;0.0;0
PUY;2024031502;10.9;-;-;0.0;0
PUY;2024031503;10.5;-;-;0.1;0
PUY;2024031504;10.2;-;-;0.0;0
PUY;2024031505;10.1;-;-;0.0;0
PUY;2024031506;10.1;-;-;0.0;0
PUY;2024031507;10.4;-;-;0.0;2
PUY;2024031508;11.1;-;-;0.0;4
PUY;2024031509;11.8;-;-;0.0;8
PUY;2024031510;12.7;-;-;0.0;9
PUY;2024031511;13.5;-;-;0.0;6
PUY;2024031512;14.2;-;-;0.0;4
PUY;2024031513;14.9;-;-;0.0;4
PUY;2024031514;15.2;-;-;0.0;5
PUY;2024031515;15.3;-;-;0.0;12
PUY;2024031516;15.1;-;-;0.0;14
PUY;2024031517;14.6;-;-;0.0;8
PUY;2024031518;13.7;-;-;0.0;3
PUY;2024031519;12.8;-;-;0.0;0
PUY;2024031520;11.8;-;-;0.0;0
PUY;2024031521;10.9;-;-;0.4;0
PUY;2024031522;10.2;-;-;0.4;0
PUY;2024031523;9.7;-;-;0.4;0
PUY;2024031600;9.3;14.8;8.1;0.3;0
PUY;2024031601;8.9;-;-;0.3;0
PUY;2024031602;8.7;-;-;0.1;0
PUY;2024031603;8.5;-;-;0.0;0
PUY;2024031604;8.5;-;-;0.0;0
PUY;2024031605;8.6;-;-;0.0;0
PUY;2024031606;9.0;-;-;0.0;0
PUY;2024031607;9.7;-;-;0.0;6
PUY;2024031608;10.5;-;-;0.0;9
PUY;2024031609;11.6;-;-;0.0;11
PUY;2024031610;12.6;-;-;0.0;18
PUY;2024031611;13.6;-;-;0.0;23
PUY;2024031612;14.3;-;-;0.0;31
PUY;2024031613;14.7;-;-;0.0;37
PUY;2024031614;14.8;-;-;0.0;35
PUY;2024031615;14.4;-;-;0.0;39
PUY;2024031616;13.7;-;-;0.0;38
PUY;2024031617;12.8;-;-;0.0;40
PUY;2024031618;11.7;-;-;0.0;22
PUY;2024031619;10.7;-;-;0.0;0
PUY;2024031620;9.8;-;-;0.0;0
PUY;2024031621;9.1;-;-;0.0;0
PUY;2024031622;8.5;-;-;0.0;0
PUY;2024031623;8.1;-;-;0.0;0
PUY;2024031700;7.7;12.5;7.0;0.0;0
PUY;2024031701;7.4;-;-;0.0;0
PUY;2024031702;7.2;-;-;0.0;0
PUY;2024031703;7.1;-;-;0.0;0
PUY;2024031704;7.0;-;-;0.0;0
PUY;2024031705;7.2;-;-;0.0;0
PUY;2024031706;7.5;-;-;0.0;0
PUY;2024031707;8.1;-;-;0.0;2
PUY;2024031708;8.8;-;-;0.0;5
PUY;2024031709;9.6;-;-;0.0;8
PUY;2024031710;10.4;-;-;0.0;9
PUY;2024031711;11.2;-;-;0.0;9
PUY;2024031712;11.8;-;-;0.0;9
PUY;2024031713;12.3;-;-;0.0;9
PUY;2024031714;12.5;-;-;0.0;10
PUY;2024031715;12.5;-;-;0.0;10
PUY;2024031716;12.4;-;-;0.0;8
PUY;2024031717;12.0;-;-;0.0;4
PUY;2024031718;11.6;-;-;0.0;1
PUY;2024031719;11.1;-;-;0.0;0
PUY;2024031720;10.7;-;-;0.0;0
PUY;2024031721;10.3;-;-;0.0;0
PUY;2024031722;10.1;-;-;0.0;0
PUY;2024031723;9.8;-;-;0.0;0
PUY;2024031800;9.6;13.0;8.7;0.0;0
PUY;2024031801;9.3;-;-;0.0;0
PUY;2024031802;9.0;-;-;0.0;0
PUY;2024031803;8.8;-;-;0.0;0
PUY;2024031804;8.7;-;-;0.0;0
PUY;2024031805;8.8;-;-;0.0;0
PUY;2024031806;9.2;-;-;0.0;0
PUY;2024031807;9.8;-;-;0.0;1
PUY;2024031808;10.5;-;-;0.0;2
PUY;2024031809;11.2;-;-;0.0;4
PUY;2024031810;11.8;-;-;0.0;5
PUY;2024031811;12.3;-;-;0.0;6
PUY;2024031812;12.7;-;-;0.0;7
PUY;2024031813;12.9;-;-;0.0;7
PUY;2024031814;13.0;-;-;0.0;7
PUY;2024031815;12.8;-;-;0.0;10
PUY;2024031816;12.5;-;-;0.0;11
PUY;2024031817;12.1;-;-;0.0;8
PUY;2024031818;11.6;-;-;0.0;4
PUY;2024031819;11.0;-;-;0.0;0
PUY;2024031820;10.4;-;-;0.0;0
PUY;2024031821;9.9;-;-;0.0;0
PUY;2024031822;9.4;-;-;0.0;0
PUY;2024031823;8.9;-;-;0.0;0
PUY;2024031900;8.5;14.8;7.7;0.0;0
PUY;2024031901;8.1;-;-;0.0;0
PUY;2024031902;7.8;-;-;0.0;0
PUY;2024031903;7.7;-;-;0.0;0
PUY;2024031904;7.7;-;-;0.0;0
PUY;2024031905;8.0;-;-;0.0;0
PUY;2024031906;8.6;-;-;0.0;0
PUY;2024031907;9.5;-;-;0.0;18
PUY;2024031908;10.5;-;-;0.0;20
PUY;2024031909;11.7;-;-;0.0;22
PUY;2024031910;12.7;-;-;0.0;23
PUY;2024031911;13.6;-;-;0.0;27
PUY;2024031912;14.3;-;-;0.0;31
PUY;2024031913;14.7;-;-;0.0;23
PUY;2024031914;14.8;-;-;0.0;19
PUY;2024031915;14.6;-;-;0.0;18
PUY;2024031916;14.1;-;-;0.0;12
PUY;2024031917;13.3;-;-;0.0;11
PUY;2024031918;12.4;-;-;0.0;10
PUY;2024031919;11.4;-;-;0.0;0
PUY;2024031920;10.5;-;-;0.0;0
PUY;2024031921;9.7;-;-;0.0;0
PUY;2024031922;9.1;-;-;0.0;0
PUY;2024031923;8.6;-;-;0.0;0
PUY;2024032000;8.3;14.9;7.6;0.0;0
PUY;2024032001;8.0;-;-;0.0;0
PUY;2024032002;7.8;-;-;0.0;0
PUY;2024032003;7.6;-;-;0.0;0
PUY;2024032004;7.6;-;-;0.0;0
PUY;2024032005;7.7;-;-;0.0;0
PUY;2024032006;8.2;-;-;0.0;0
PUY;2024032007;9.0;-;-;0.0;13
PUY;2024032008;10.1;-;-;0.0;23
PUY;2024032009;11.3;-;-;0.0;30
PUY;2024032010;12.6;-;-;0.0;30
PUY;2024032011;13.6;-;-;0.0;29
PUY;2024032012;14.4;-;-;0.0;29
PUY;2024032013;14.9;-;-;0.0;28
PUY;2024032014;14.9;-;-;0.0;27
PUY;2024032015;14.6;-;-;0.0;25
PUY;2024032016;14.0;-;-;0.0;21
PUY;2024032017;13.2;-;-;0.0;13
PUY;2024032018;12.3;-;-;0.0;5
PUY;2024032019;11.4;-;-;0.0;0
PUY;2024032020;10.6;-;-;0.0;0
PUY;2024032021;10.0;-;-;0.0;0
PUY;2024032022;9.5;-;-;0.0;0
PUY;2024032023;9.1;-;-;0.0;0
PUY;2024032100;8.8;14.1;8.4;0.0;0
PUY;2024032101;8.6;-;-;0.0;0
PUY;2024032102;8.5;-;-;0.0;0
PUY;2024032103;8.4;-;-;0.0;0
PUY;2024032104;8.4;-;-;0.0;0
PUY;2024032105;8.6;-;-;0.0;0
PUY;2024032106;8.9;-;-;0.0;0
PUY;2024032107;9.5;-;-;0.0;7
PUY;2024032108;10.3;-;-;0.0;14
PUY;2024032109;11.3;-;-;0.0;19
PUY;2024032110;12.3;-;-;0.0;22
PUY;2024032111;13.2;-;-;0.0;25
PUY;2024032112;13.8;-;-;0.0;27
PUY;2024032113;14.1;-;-;0.0;28
PUY;2024032114;14.0;-;-;0.0;25
PUY;2024032115;13.6;-;-;0.0;21
PUY;2024032116;12.9;-;-;0.0;15
PUY;2024032117;12.1;-;-;0.0;8
PUY;2024032118;11.2;-;-;0.0;3
PUY;2024032119;10.4;-;-;0.0;0
PUY;2024032120;9.6;-;-;0.0;0
PUY;2024032121;9.1;-;-;0.0;0
PUY;2024032122;8.7;-;-;0.0;0
PUY;2024032123;8.4;-;-;0.0;0
PUY;2024032200;8.1;15.1;7.6;0.0;0
SIO;2024031500;8.5;17.5;7.0;0.0;0
SIO;2024031501;8.9;-;-;0.0;0
SIO;2024031502;8.0;-;-;0.0;0
SIO;2024031503;7.3;-;-;0.0;0
SIO;2024031504;7.0;-;-;0.0;0
SIO;2024031505;7.1;-;-;0.0;0
SIO;2024031506;7.8;-;-;0.0;0
SIO;2024031507;8.9;-;-;0.0;14
SIO;2024031508;10.7;-;-;0.0;16
SIO;2024031509;12.6;-;-;0.0;9
SIO;2024031510;14.4;-;-;0.0;8
SIO;2024031511;15.9;-;-;0.0;8
SIO;2024031512;16.9;-;-;0.0;10
SIO;2024031513;17.5;-;-;0.0;10
SIO;2024031514;17.5;-;-;0.0;6
SIO;2024031515;17.0;-;-;0.0;3
SIO;2024031516;16.1;-;-;0.0;2
SIO;2024031517;14.9;-;-;0.0;5
SIO;2024031518;13.6;-;-;0.0;0
SIO;2024031519;12.3;-;-;0.0;0
SIO;2024031520;11.1;-;-;0.0;0
SIO;2024031521;10.1;-;-;0.0;0
SIO;2024031522;9.1;-;-;0.1;0
SIO;2024031523;8.3;-;-;0.2;0
SIO;2024031600;7.6;17.6;6.2;0.4;0
SIO;2024031601;7.0;-;-;0.2;0
SIO;2024031602;6.6;-;-;0.1;0
SIO;2024031603;6.3;-;-;0.1;0
SIO;2024031604;6.5;-;-;0.0;0
SIO;2024031605;7.0;-;-;0.0;0
SIO;2024031606;8.0;-;-;0.0;0
SIO;2024031607;9.4;-;-;0.0;5
SIO;2024031608;11.1;-;-;0.0;5
SIO;2024031609;12.9;-;-;0.0;5
SIO;2024031610;14.6;-;-;0.0;17
SIO;2024031611;16.1;-;-;0.0;31
SIO;2024031612;17.1;-;-;0.0;33
SIO;2024031613;17.6;-;-;0.0;37
SIO;2024031614;17.5;-;-;0.0;39
SIO;2024031615;16.8;-;-;0.0;40
SIO;2024031616;15.6;-;-;0.0;40
SIO;2024031617;14.2;-;-;0.0;40
SIO;2024031618;12.5;-;-;0.0;0
SIO;2024031619;11.0;-;-;0.0;0
SIO;2024031620;9.5;-;-;0.0;0
SIO;2024031621;8.3;-;-;0.0;0
SIO;2024031622;7.2;-;-;0.0;0
SIO;2024031623;6.2;-;-;0.0;0
SIO;2024031700;5.4;15.3;3.7;0.0;0
SIO;2024031701;4.7;-;-;0.0;0
SIO;2024031702;4.2;-;-;0.0;0
SIO;2024031703;3.8;-;-;0.0;0
SIO;2024031704;3.7;-;-;0.0;0
SIO;2024031705;4.0;-;-;0.0;0
SIO;2024031706;4.7;-;-;0.0;0
SIO;2024031707;5.8;-;-;0.0;4
SIO;2024031708;7.3;-;-;0.0;6
SIO;2024031709;9.1;-;-;0.0;9
SIO;2024031710;10.9;-;-;0.0;9
SIO;2024031711;12.5;-;-;0.0;10
SIO;2024031712;13.9;-;-;0.0;10
SIO;2024031713;14.9;-;-;0.0;8
SIO;2024031714;15.3;-;-;0.0;8
SIO;2024031715;15.2;-;-;0.0;8
SIO;2024031716;14.7;-;-;0.0;5
SIO;2024031717;13.8;-;-;0.0;3
SIO;2024031718;12.7;-;-;0.0;0
SIO;2024031719;11.5;-;-;0.0;0
SIO;2024031720;10.3;-;-;0.0;0
SIO;2024031721;9.3;-;-;0.0;0
SIO;2024031722;8.4;-;-;0.0;0
SIO;2024031723;7.6;-;-;0.0;0
SIO;2024031800;6.9;14.8;5.7;0.0;0
SIO;2024031801;6.3;-;-;0.0;0
SIO;2024031802;5.9;-;-;0.0;0
SIO;2024031803;5.7;-;-;0.0;0
SIO;2024031804;5.8;-;-;0.0;0
SIO;2024031805;6.3;-;-;0.0;0
SIO;2024031806;7.1;-;-;0.0;0
SIO;2024031807;8.3;-;-;0.0;1
SIO;2024031808;9.6;-;-;0.0;3
SIO;2024031809;11.1;-;-;0.0;6
SIO;2024031810;12.4;-;-;0.0;7
SIO;2024031811;13.5;-;-;0.0;7
SIO;2024031812;14.3;-;-;0.0;8
SIO;2024031813;14.7;-;-;0.0;10
SIO;2024031814;14.8;-;-;0.0;9
SIO;2024031815;14.6;-;-;0.0;10
SIO;2024031816;14.1;-;-;0.0;7
SIO;2024031817;13.3;-;-;0.0;2
SIO;2024031818;12.3;-;-;0.0;0
SIO;2024031819;11.3;-;-;0.0;0
SIO;2024031820;10.3;-;-;0.0;0
SIO;2024031821;9.3;-;-;0.0;0
SIO;2024031822;8.4;-;-;0.0;0
SIO;2024031823;7.6;-;-;0.0;0
SIO;2024031900;6.9;17.1;5.5;0.0;0
SIO;2024031901;6.3;-;-;0.0;0
SIO;2024031902;5.8;-;-;0.0;0
SIO;2024031903;5.5;-;-;0.0;0
SIO;2024031904;5.6;-;-;0.0;0
SIO;2024031905;6.1;-;-;0.0;0
SIO;2024031906;7.0;-;-;0.0;0
SIO;2024031907;8.3;-;-;0.0;27
SIO;2024031908;10.0;-;-;0.0;30
SIO;2024031909;11.8;-;-;0.0;36
SIO;2024031910;13.6;-;-;0.0;40
SIO;2024031911;15.2;-;-;0.0;42
SIO;2024031912;16.4;-;-;0.0;37
SIO;2024031913;17.0;-;-;0.0;33
SIO;2024031914;17.1;-;-;0.0;30
SIO;2024031915;16.6;-;-;0.0;24
SIO;2024031916;15.6;-;-;0.0;17
SIO;2024031917;14.3;-;-;0.0;10
SIO;2024031918;12.8;-;-;0.0;0
SIO;2024031919;11.2;-;-;0.0;0
SIO;2024031920;9.8;-;-;0.0;0
SIO;2024031921;8.5;-;-;0.0;0
SIO;2024031922;7.5;-;-;0.0;0
SIO;2024031923;6.7;-;-;0.0;0
SIO;2024032000;6.1;18.2;5.3;0.0;0
SIO;2024032001;5.7;-;-;0.0;0
SIO;2024032002;5.4;-;-;0.0;0
SIO;2024032003;5.3;-;-;0.0;0
SIO;2024032004;5.6;-;-;0.0;0
SIO;2024032005;6.3;-;-;0.0;0
SIO;2024032006;7.5;-;-;0.0;0
SIO;2024032007;9.1;-;-;0.0;13
SIO;2024032008;11.2;-;-;0.0;20
SIO;2024032009;13.3;-;-;0.0;27
SIO;2024032010;15.3;-;-;0.0;29
SIO;2024032011;16.8;-;-;0.0;24
SIO;2024032012;17.8;-;-;0.0;22
SIO;2024032013;18.2;-;-;0.0;23
SIO;2024032014;18.0;-;-;0.0;23
SIO;2024032015;17.2;-;-;0.0;23
SIO;2024032016;16.0;-;-;0.0;21
SIO;2024032017;14.6;-;-;0.0;14
SIO;2024032018;13.0;-;-;0.0;0
SIO;2024032019;11.5;-;-;0.0;0
SIO;2024032020;10.2;-;-;0.0;0
SIO;2024032021;9.1;-;-;0.0;0
SIO;2024032022;8.3;-;-;0.0;0
SIO;2024032023;7.6;-;-;0.0;0
SIO;2024032100;7.2;17.7;6.5;0.0;0
SIO;2024032101;6.8;-;-;0.0;0
SIO;2024032102;6.6;-;-;0.0;0
SIO;2024032103;6.6;-;-;0.0;0
SIO;2024032104;6.8;-;-;0.0;0
SIO;2024032105;7.3;-;-;0.0;0
SIO;2024032106;8.2;-;-;0.0;0
SIO;2024032107;9.6;-;-;0.0;5
SIO;2024032108;11.2;-;-;0.0;9
SIO;2024032109;13.0;-;-;0.0;13
SIO;2024032110;14.7;-;-;0.0;14
SIO;2024032111;16.2;-;-;0.0;13
SIO;2024032112;17.2;-;-;0.0;12
SIO;2024032113;17.7;-;-;0.0;12
SIO;2024032114;17.5;-;-;0.0;13
SIO;2024032115;16.8;-;-;0.0;16
SIO;2024032116;15.6;-;-;0.0;14
SIO;2024032117;14.1;-;-;0.0;8
SIO;2024032118;12.4;-;-;0.0;1
SIO;2024032119;10.8;-;-;0.0;0
SIO;2024032120;9.4;-;-;0.0;0
SIO;2024032121;8.2;-;-;0.0;0
SIO;2024032122;7.3;-;-;0.0;0
SIO;2024032123;6.5;-;-;0.0;0
SIO;2024032200;5.9;18.2;5.1;0.0;0
STG;2024031500;11.5;14.1;7.5;0.0;0
STG;2024031501;10.9;-;-;0.0;0
